sessao_id,data,sessao,autor,comentario,fala,link
10078,2021-07-06,31, Presidente,Omar Aziz. PSD - AM,"Vem aqui, senta aqui. Não vá para a Justiça. Sente aqui, Maximiano, sente aqui ao meu lado direito!",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10078
10078,2021-07-06,31, Presidente,Omar Aziz. PSD - AM,"E ele pode explicar tudo isso que está no vídeo, porque o vídeo é dele. Ele mandou para a CPI, e eu não tomei conhecimento porque isso não serve como prova nem como defesa.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10078
10078,2021-07-06,31, Marcos Do Val,Bloco Parlamentar PODEMOS/PSDB/PSL/PODEMOS - ES,"– Ele mandou os documentos, Presidente.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10078
10078,2021-07-06,31, Presidente,Omar Aziz. PSD - AM,– Pois é.,https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10078
10078,2021-07-06,31, Marcos Do Val,Bloco Parlamentar PODEMOS/PSDB/PSL/PODEMOS - ES,– E o vídeo é um explicativo.,https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10078
10078,2021-07-06,31, Presidente,Omar Aziz. PSD - AM,– Senador Randolfe.,https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10078
10078,2021-07-06,31, Marcos Rogério,Bloco Parlamentar Vanguarda/DEM - RO,"– Na sequência, Sr. Presidente.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10078
10078,2021-07-06,31, Randolfe Rodrigues,Bloco Parlamentar Senado Independente/REDE - AP. Pela ordem.,"– Sr. Presidente, esta Comissão Parlamentar de Inquérito aprovou um requerimento de minha autoria, o Requerimento nº 749, solicitando da Agência Brasileira de Inteligência as informações sobre o enfrentamento da pandemia da Covid-19.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10078
10078,2021-07-06,31, Randolfe Rodrigues,Bloco Parlamentar Senado Independente/REDE - AP. Pela ordem.,"Para nossa surpresa, recebemos, Sr. Relator, um ofício do Gabinete de Segurança Institucional, entre outras coisas, dizendo: ""Prevalece o entendimento de que existe um procedimento próprio para a exibição de documentos de inteligência da lavra da Abin ou de qualquer órgão do Sisbin, que deve ser observado inclusive por esta Comissão Parlamentar de Inquérito"".",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10078
10078,2021-07-06,31, Randolfe Rodrigues,Bloco Parlamentar Senado Independente/REDE - AP. Pela ordem.,"Com a devida vênia, não está correto. Requisição de documentos aprovada em comissão parlamentar de inquérito equivale, por óbvio, à requisição de documentos por qualquer inquérito. Lembremos ao Sr. Alexandre Ramagem e ao Gabinete de Segurança Institucional o que diz a Constituição: comissões parlamentares de inquérito têm poderes próprios das autoridades judiciais e autoridades jurisdicionais. A Abin não pode se negar a prestar informação a esta Comissão.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10078
10078,2021-07-06,31, Randolfe Rodrigues,Bloco Parlamentar Senado Independente/REDE - AP. Pela ordem.,"Portanto, Sr. Presidente, eu rogo a V. Exa. que procure, no decorrer do dia de hoje, o contato com o GSI e com a Abin para que os documentos compareçam a esta Comissão, sob pena de amanhã – e já anuncio aqui para os colegas – estarmos apresentando requerimento a esta Comissão para que seja aprovada determinação judicial para exibição dos documentos. Se não for cumprida a devida determinação judicial, busca e apreensão, com o afastamento do Sr. Alexandre Ramagem.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10078
10078,2021-07-06,31, Randolfe Rodrigues,Bloco Parlamentar Senado Independente/REDE - AP. Pela ordem.,"Então, para nós não termos que votar este requerimento de nossa lavra, que, antecipo, será protocolado amanhã, então eu rogo a V. Exa. que insista que não assiste audiência nenhuma, efeito nenhum essa informação do Gabinete de Segurança Institucional.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10078
10078,2021-07-06,31, Randolfe Rodrigues,Bloco Parlamentar Senado Independente/REDE - AP. Pela ordem.,"Nos espanta saber – e agora aumenta nossa curiosidade para saber – quais são as informações que a Agência Brasileira de Inteligência acompanhou no decorrer desta CPI... Perdão, acompanhou no decorrer desta pandemia e não quer prestar a esta Comissão Parlamentar de Inquérito.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10078
10078,2021-07-06,31, Presidente,Omar Aziz. PSD - AM,– A Mesa tomará as providências solicitadas pelo Senador Randolfe.,https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10078
10078,2021-07-06,31, Presidente,Omar Aziz. PSD - AM,"Senador Fernando Bezerra. Depois, Senador Marcos Rogério, Senador Izalci, Senador Contarato e Senador Humberto Costa.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10078
